"Team","AdjWEPADiff","team_color"
"ARI",6.68380572461143,"#97233f"
"ARI",1.23562875099331,"#97233f"
"ARI",-0.871587960059179,"#97233f"
"ARI",2.44728967459392,"#97233f"
"ARI",-3.55342591656453,"#97233f"
"ARI",1.29353248891495,"#97233f"
"ARI",9.34361696967145,"#97233f"
"ARI",11.6793698262253,"#97233f"
"ARI",5.78929841258628,"#97233f"
"ARI",-3.44142794406569,"#97233f"
"ARI",0.42997755360633,"#97233f"
"ARI",-0.584024527997258,"#97233f"
"ARI",-1.90995564730366,"#97233f"
"ARI",3.12877799642176,"#97233f"
"ARI",7.49822435583469,"#97233f"
"ARI",1.23099248647473,"#97233f"
"ARI",-0.965140622888523,"#97233f"
"ARI",-0.415909232339769,"#97233f"
"ARI",1.54999058879576,"#97233f"
"ARI",7.66429019282864,"#97233f"
"ARI",0.752219784925026,"#97233f"
"ARI",7.45919353180702,"#97233f"
"ARI",8.91760956278722,"#97233f"
"ARI",2.63346463467712,"#97233f"
"ARI",-1.96612689503546,"#97233f"
"ARI",1.51704710938443,"#97233f"
"ARI",3.57408251557855,"#97233f"
"ARI",4.25172699345336,"#97233f"
"ARI",-0.452023311184161,"#97233f"
"ARI",2.46213229996448,"#97233f"
"ARI",-1.31366195233728,"#97233f"
"ARI",1.24514011857705,"#97233f"
"ARI",2.16962471911237,"#97233f"
"ARI",2.71004499505308,"#97233f"
"ARI",3.27781692654527,"#97233f"
"ARI",2.92523501603442,"#97233f"
"ARI",-0.0940566536428666,"#97233f"
"ARI",1.57264598663897,"#97233f"
"ARI",4.97955634690393,"#97233f"
"ARI",-0.149156180508003,"#97233f"
"ARI",5.91007569293809,"#97233f"
"ARI",7.61826548322675,"#97233f"
"ARI",-0.237067715084942,"#97233f"
"ARI",1.19471558364622,"#97233f"
"ARI",1.86840920627867,"#97233f"
"ARI",-2.53425525853292,"#97233f"
"ARI",3.90105679084089,"#97233f"
"ARI",9.56877530082899,"#97233f"
"ARI",3.75739548860092,"#97233f"
"ARI",1.67628264176269,"#97233f"
"ARI",5.06289034885798,"#97233f"
"ARI",5.91289996212223,"#97233f"
"ARI",-0.660005354995683,"#97233f"
"ARI",2.3214838967789,"#97233f"
"ARI",0.374234149058099,"#97233f"
"ARI",-3.05959701222655,"#97233f"
"ARI",1.69359372879364,"#97233f"
"ARI",5.46147877528788,"#97233f"
"ARI",4.95308857323235,"#97233f"
"ARI",4.11221133185126,"#97233f"
"ARI",3.23868777042923,"#97233f"
"ARI",4.40142787811045,"#97233f"
"ARI",0.281713372224774,"#97233f"
"ARI",5.0319829806097,"#97233f"
"ARI",4.92320062406178,"#97233f"
"ARI",2.53474967461459,"#97233f"
"ARI",-0.18113508027774,"#97233f"
"ARI",-1.76433740338055,"#97233f"
"ARI",11.0692715438089,"#97233f"
"ARI",8.13955719775092,"#97233f"
"ARI",1.01280790805825,"#97233f"
"ARI",-0.0464840006726032,"#97233f"
"ARI",2.11962780861277,"#97233f"
"ARI",0.62043091065716,"#97233f"
"ARI",3.60900758610084,"#97233f"
"ARI",6.3912021552514,"#97233f"
"ARI",3.90761620600525,"#97233f"
"ARI",-4.88134406986685,"#97233f"
"ARI",2.55293997778531,"#97233f"
"ARI",3.95616944074498,"#97233f"
"ARI",4.08280125108301,"#97233f"
"ARI",-3.18943415415412,"#97233f"
"ARI",9.56244733508662,"#97233f"
"ARI",7.97722515892436,"#97233f"
"ARI",1.06999781149917,"#97233f"
"ARI",0.63375611608523,"#97233f"
"ARI",3.65290813342068,"#97233f"
"ARI",6.72885998856712,"#97233f"
"ARI",2.26455811290149,"#97233f"
"ARI",6.24588902539293,"#97233f"
"ARI",-3.63815489586588,"#97233f"
"ARI",-1.2101148590283,"#97233f"
"ARI",7.11008694807439,"#97233f"
"ARI",-2.4117268617635,"#97233f"
"ARI",-1.79271535951039,"#97233f"
"ARI",3.20722462593273,"#97233f"
"ARI",6.84042023885326,"#97233f"
"ARI",7.20483125837248,"#97233f"
"ARI",5.44169205244469,"#97233f"
"ARI",8.62153908260558,"#97233f"
"ARI",0.560142727998435,"#97233f"
"ARI",0.351105456667581,"#97233f"
"ARI",3.04287513528062,"#97233f"
"ARI",0.862386441611904,"#97233f"
"ARI",1.16331043999267,"#97233f"
"ARI",-0.582911962970435,"#97233f"
"ARI",3.44826082783651,"#97233f"
"ARI",7.95484346092662,"#97233f"
"ARI",-6.85602081269652,"#97233f"
"ARI",1.10108322249984,"#97233f"
"ARI",0.528022027382201,"#97233f"
"ARI",1.30101695152059,"#97233f"
"ARI",6.67759722949383,"#97233f"
"ARI",1.95484251220004,"#97233f"
"ARI",4.72183594804807,"#97233f"
"ARI",7.85757972049102,"#97233f"
"ARI",-0.937673917850367,"#97233f"
"ARI",-0.744611903161704,"#97233f"
"ARI",-0.40472859079548,"#97233f"
"ARI",1.89668734632517,"#97233f"
"ARI",4.11668643648823,"#97233f"
"ARI",0.282646968590606,"#97233f"
"ARI",-4.73426939944394,"#97233f"
"ARI",4.82133847019393,"#97233f"
"ARI",2.69522601933317,"#97233f"
"ARI",1.00223603668953,"#97233f"
"ARI",0.297706281214338,"#97233f"
"ARI",-5.80915687791866,"#97233f"
"ARI",-2.01416388572082,"#97233f"
"ARI",7.03719789300369,"#97233f"
"ARI",0.0274043744232375,"#97233f"
"ARI",4.6175190294586,"#97233f"
"ARI",3.25291531111605,"#97233f"
"ARI",8.3528179462668,"#97233f"
"ARI",5.94068217218007,"#97233f"
"ARI",3.74114108194295,"#97233f"
"ARI",15.2255658576141,"#97233f"
"ARI",5.52401915925018,"#97233f"
"ARI",2.33015529108628,"#97233f"
"ARI",3.98283195560898,"#97233f"
"ARI",0.242774277973091,"#97233f"
"ARI",6.19404483533005,"#97233f"
"ARI",3.03175460012583,"#97233f"
"ARI",0.950849780848652,"#97233f"
"ARI",-1.61884342011772,"#97233f"
"ARI",5.9776210657605,"#97233f"
"ARI",6.93831911165886,"#97233f"
"ARI",5.34034620428921,"#97233f"
"ARI",6.67612325853725,"#97233f"
"ARI",4.64283781762475,"#97233f"
"ARI",5.83343395846647,"#97233f"
"ARI",0.304385965355439,"#97233f"
"ARI",2.16571829027238,"#97233f"
"ARI",7.43599250407962,"#97233f"
"ARI",-1.37936757766564,"#97233f"
"ARI",-4.13028436345048,"#97233f"
"ARI",-3.54434498800778,"#97233f"
"ARI",5.35763966430397,"#97233f"
"ARI",-1.82890197090622,"#97233f"
"ARI",2.33072725074413,"#97233f"
"ARI",-1.12990443094887,"#97233f"
"ARI",3.5807595100468,"#97233f"
"ARI",8.55763340419106,"#97233f"
"ARI",1.53427479991487,"#97233f"
"ARI",-0.210908813443452,"#97233f"
"ARI",1.61022043312829,"#97233f"
"ARI",3.34011714723782,"#97233f"
"ARI",8.45076194389789,"#97233f"
"ARI",3.48000113784469,"#97233f"
"ARI",6.40157311669158,"#97233f"
"ARI",-3.17930422792877,"#97233f"
"ARI",1.27490209270528,"#97233f"
"ARI",-1.35645162736003,"#97233f"
"ARI",0.64450113680764,"#97233f"
"ARI",-2.30058510805601,"#97233f"
"ARI",3.23992815191348,"#97233f"
"ARI",7.84451688727118,"#97233f"
"ARI",0.463529870292016,"#97233f"
"ARI",-1.0169039578622,"#97233f"
"ARI",3.15783966885244,"#97233f"
"ARI",4.6506659459829,"#97233f"
"ARI",3.13076631645595,"#97233f"
"ARI",2.08884071370409,"#97233f"
"ARI",3.55229112944034,"#97233f"
"ARI",-5.35504791286042,"#97233f"
"ARI",1.3421868796672,"#97233f"
"ARI",3.57894720710742,"#97233f"
"ARI",3.81629432159141,"#97233f"
"ARI",-0.424711453183004,"#97233f"
"ARI",12.9041785193828,"#97233f"
"ARI",-0.0432997003343182,"#97233f"
"ARI",5.32325579847987,"#97233f"
"ARI",-0.722583767717375,"#97233f"
"ARI",7.47426048985311,"#97233f"
"ARI",10.3071547527815,"#97233f"
"ARI",3.07640027099972,"#97233f"
"ARI",4.13958678785838,"#97233f"
"ARI",0.747117602023806,"#97233f"
"ARI",3.95563208195552,"#97233f"
"ARI",-2.83381600485123,"#97233f"
"ARI",4.65434754116516,"#97233f"
"ARI",-7.58345431019143,"#97233f"
"ARI",4.37994865338182,"#97233f"
"ARI",0.863847301343589,"#97233f"
"ARI",-3.33615719827727,"#97233f"
"ARI",-1.01800094099041,"#97233f"
"ARI",2.00521744166758,"#97233f"
"ARI",-4.74101209854094,"#97233f"
"ARI",-0.677980877920692,"#97233f"
"ARI",3.03007840537368,"#97233f"
"ARI",0.183042666506517,"#97233f"
"ARI",-1.52375005167285,"#97233f"
"ARI",7.38805023237672,"#97233f"
"ARI",2.25652320505764,"#97233f"
"ARI",3.02475456472007,"#97233f"
"ARI",-1.03547282158088,"#97233f"
"ARI",1.2176016779038,"#97233f"
"ARI",3.12632071003699,"#97233f"
"ARI",0.596357726785921,"#97233f"
"ARI",4.62086250368308,"#97233f"
"ARI",2.65492040834784,"#97233f"
"ARI",3.14370557823607,"#97233f"
"ARI",-2.09262917054815,"#97233f"
"ARI",-1.44791566474344,"#97233f"
"ARI",3.50345162360142,"#97233f"
"ARI",1.05960378504911,"#97233f"
"ARI",0.194728747000196,"#97233f"
"ARI",3.5169960973984,"#97233f"
"ARI",2.04917532233751,"#97233f"
"ARI",-5.46514581248561,"#97233f"
"ARI",0.412140874431311,"#97233f"
"ARI",-3.06438389163236,"#97233f"
"ARI",-1.19435385387306,"#97233f"
"ARI",1.35443044139959,"#97233f"
"ARI",2.27212992080905,"#97233f"
"ARI",0.526428832914641,"#97233f"
"ARI",-0.330923620751859,"#97233f"
"ARI",1.98400213065425,"#97233f"
"ARI",-2.31623347160323,"#97233f"
"ARI",4.88485002786605,"#97233f"
"ARI",8.23845258731289,"#97233f"
"ARI",3.08712240355294,"#97233f"
"ARI",-4.34903215687931,"#97233f"
"ARI",4.9522816437693,"#97233f"
"ARI",-2.69567971729822,"#97233f"
"ARI",3.58817596565023,"#97233f"
"ARI",7.42671534124485,"#97233f"
"ARI",3.02540813838419,"#97233f"
"ARI",7.58622710849779,"#97233f"
"ARI",10.2474599253073,"#97233f"
"ARI",6.24970121913767,"#97233f"
"ARI",9.94542043880057,"#97233f"
"ARI",2.14282173441277,"#97233f"
"ARI",7.59099909425539,"#97233f"
"ARI",-2.73729689043713,"#97233f"
"ARI",10.7523857631792,"#97233f"
"ARI",0.0437956464922173,"#97233f"
"ARI",6.98024562694064,"#97233f"
"ARI",-3.40956544010863,"#97233f"
"ARI",-1.02570263625858,"#97233f"
"ARI",3.17095211392269,"#97233f"
"ARI",-3.52568616090613,"#97233f"
"ARI",1.81480904611365,"#97233f"
"ARI",-0.642143046035109,"#97233f"
"ARI",0.655832349166293,"#97233f"
"ARI",8.60661757000556,"#97233f"
"ARI",0.896198325035606,"#97233f"
"ARI",-0.911834381691759,"#97233f"
"ARI",1.56457100687589,"#97233f"
"ARI",1.89063912760611,"#97233f"
"ARI",0.432298930638853,"#97233f"
"ARI",8.27369248076075,"#97233f"
"ARI",-0.467326997312858,"#97233f"
"ARI",2.85031498918608,"#97233f"
"ARI",0.653717147985235,"#97233f"
"ARI",2.98807992023823,"#97233f"
"ARI",2.82734265188953,"#97233f"
"ARI",0.659486046091773,"#97233f"
"ARI",4.45806967672055,"#97233f"
"ARI",2.27643169639698,"#97233f"
"ARI",0.922156275036326,"#97233f"
"ARI",0.205982500087972,"#97233f"
"ARI",-0.702763481395621,"#97233f"
"ARI",6.64079910867472,"#97233f"
"ARI",1.72166287463423,"#97233f"
"ARI",6.68900080413115,"#97233f"
"ARI",3.88647781608515,"#97233f"
"ARI",9.49164774450858,"#97233f"
"ARI",0.663585067545932,"#97233f"
"ARI",4.79584590591488,"#97233f"
"ARI",2.45721770318536,"#97233f"
"ARI",2.6836611098567,"#97233f"
"ARI",3.7551471285224,"#97233f"
"ARI",4.70203711910511,"#97233f"
"ARI",2.35268599208838,"#97233f"
"ARI",1.1853891442312,"#97233f"
"ARI",6.04384944528806,"#97233f"
"ARI",5.48830107652125,"#97233f"
"ARI",-1.54970092114208,"#97233f"
"ARI",-0.291565979899927,"#97233f"
"ARI",1.98701321205924,"#97233f"
"ARI",3.88176069804613,"#97233f"
"ARI",3.18834292962913,"#97233f"
"ARI",-6.32477909830437,"#97233f"
"ARI",0.888120423669331,"#97233f"
"ARI",3.83912049875627,"#97233f"
"ARI",5.44301481099364,"#97233f"
"ARI",-0.46663827188415,"#97233f"
"ARI",-2.72518348580901,"#97233f"
"ARI",-1.54414077381498,"#97233f"
"ARI",9.0391720774,"#97233f"
"ARI",-2.0749747459736,"#97233f"
"ARI",-4.21599991185074,"#97233f"
"ARI",1.02791404101584,"#97233f"
"ARI",7.5874335861054,"#97233f"
"ARI",4.6022649742732,"#97233f"
"ARI",-0.607635189817842,"#97233f"
"ARI",2.09048592818347,"#97233f"
"ARI",10.5566536601727,"#97233f"
"ARI",0.194768163930454,"#97233f"
"ARI",0.538912803780868,"#97233f"
"ARI",3.58993802439892,"#97233f"
"ARI",2.0702048958074,"#97233f"
"ARI",2.30566375101492,"#97233f"
"ARI",3.47204164797059,"#97233f"
"ARI",1.33035982790577,"#97233f"
"ARI",3.04262759836889,"#97233f"
